userId,courseId,rating,timestamp
1775,6,3,2024-03-05 09:42:37.372277
4861,21,5,2020-03-18 13:04:51.478535
13188,15,4,2020-05-23 15:32:08.801504
16834,32,5,2021-07-17 13:04:43.961833
8148,14,1,2019-07-30 03:37:00.822553
18178,11,2,2022-01-03 22:50:37.759341
19927,41,5,2020-08-27 01:52:44.643583
7767,14,1,2022-01-18 09:29:13.573036
9507,39,5,2023-09-14 08:46:25.105226
4165,4,1,2020-02-20 00:05:39.156421
2886,23,4,2022-06-30 14:28:32.850933
13052,36,5,2020-12-09 15:01:19.395381
18834,11,2,2024-05-31 13:38:55.953875
3100,6,4,2024-03-28 01:20:42.465244
19506,16,5,2023-12-06 10:51:45.657414
3108,28,3,2020-03-30 13:44:18.276887
17423,9,1,2022-02-15 09:17:33.431383
12619,39,4,2023-10-15 23:51:41.795593
4378,36,5,2021-06-01 12:45:31.330526
19336,4,2,2019-10-07 15:52:04.436363
5643,30,3,2024-03-31 06:53:21.436019
2498,19,5,2019-07-27 23:16:29.329136
267,23,2,2021-08-25 09:30:48.320824
9502,27,4,2023-06-28 23:40:43.008609
4656,40,2,2022-08-25 11:27:04.603775
6386,22,2,2019-09-23 15:51:08.949692
19891,25,4,2023-08-01 17:53:39.493271
8065,18,4,2020-02-12 21:07:02.367813
15150,23,5,2020-01-19 03:42:59.549639
2237,30,1,2019-09-24 15:06:25.121686
2714,1,3,2023-01-18 22:11:28.262133
1923,25,2,2022-08-01 10:59:20.240073
18558,8,3,2020-03-08 19:09:37.427798
580,16,1,2020-01-28 20:37:23.013016
13314,3,4,2023-09-25 19:15:22.791599
9880,20,1,2023-02-20 13:09:41.919203
4119,17,5,2019-11-06 04:56:48.685950
15928,1,3,2023-01-25 00:30:27.245289
12564,15,1,2024-01-14 01:22:45.627326
10739,22,1,2021-02-01 02:17:27.266556
10374,8,5,2021-07-15 23:21:43.294844
14458,23,5,2023-05-11 13:41:18.535044
15309,37,5,2020-08-18 20:35:26.984951
5888,8,5,2022-12-14 18:55:02.511997
12505,13,4,2022-10-20 18:49:00.407183
10033,6,2,2021-01-05 21:43:44.421807
12768,33,1,2024-06-11 12:11:54.505578
9423,35,3,2022-07-07 08:56:40.524854
12156,38,1,2020-06-14 23:46:04.084853
1251,7,2,2023-02-28 07:26:38.457939
4086,39,2,2021-09-12 12:48:05.921790
7811,36,4,2023-09-13 01:23:13.270204
14129,11,2,2019-09-22 21:48:22.936870
15549,28,5,2024-04-05 15:28:26.221844
7452,19,4,2023-09-09 04:03:59.790002
11133,4,5,2023-10-28 11:05:01.650056
1950,41,4,2022-06-04 06:46:19.818789
5247,24,2,2021-09-09 22:27:17.589541
19616,42,2,2022-05-16 20:59:52.768831
549,28,2,2023-09-17 05:38:20.768067
17966,12,4,2020-03-28 07:31:28.476593
1450,22,4,2022-05-18 16:14:17.611141
519,11,4,2021-04-20 19:59:21.743346
12478,28,1,2023-04-28 16:15:35.369029
12574,12,4,2023-01-10 15:00:55.951194
16885,25,4,2019-08-24 06:42:34.764511
11218,35,3,2022-04-29 03:00:31.426825
14981,31,1,2023-08-06 18:51:07.660823
6293,16,5,2019-12-11 15:58:56.662667
2231,1,4,2024-01-02 11:10:54.120641
13443,10,3,2021-07-23 16:59:14.768987
13392,25,5,2022-04-05 11:32:33.192014
16675,26,2,2022-10-12 07:33:47.464368
2347,24,2,2021-04-22 16:05:47.348660
18897,4,5,2020-01-03 18:17:52.821868
9191,21,4,2021-04-13 10:27:56.161709
5203,24,4,2021-09-08 12:11:28.666435
9027,39,1,2021-08-21 23:26:53.887946
10951,3,4,2019-06-28 20:50:31.202838
1813,36,5,2022-09-22 16:45:37.011940
12894,18,5,2020-06-20 07:56:03.003092
18912,18,2,2021-07-04 04:12:12.951608
12296,39,5,2022-06-09 15:52:53.566540
3939,30,4,2021-03-11 08:22:31.904352
10952,20,2,2019-12-31 02:42:30.012699
2920,17,1,2020-10-01 00:36:21.752170
5591,6,4,2020-12-25 22:21:13.227702
6305,32,2,2020-06-30 18:28:39.971292
15017,24,4,2021-05-06 22:04:11.821281
1839,38,5,2023-10-05 09:49:59.895628
19812,17,4,2019-11-18 04:42:53.199592
7354,34,1,2022-12-24 06:38:01.718203
4899,16,4,2023-10-12 14:39:23.551382
1428,20,3,2024-02-26 16:02:58.997790
3823,9,1,2021-04-02 06:30:29.674005
17409,39,4,2022-12-12 08:13:32.790565
11697,24,2,2020-12-14 07:08:56.474805
16454,23,3,2023-03-25 08:45:54.343202
13307,10,3,2022-02-26 19:42:54.868507
7301,12,1,2023-07-08 05:48:10.769068
17231,23,4,2023-01-16 10:52:38.439205
7305,30,5,2023-09-16 18:18:02.107047
9888,31,4,2024-05-15 10:52:39.128164
6970,19,3,2022-09-03 13:31:41.469487
17943,27,5,2023-05-17 22:18:28.665220
17593,1,1,2019-08-31 09:31:53.558053
17127,18,4,2022-08-22 08:50:04.330238
10693,15,3,2024-03-10 10:53:08.880808
1085,8,5,2023-11-16 22:22:03.774156
7438,11,5,2023-08-25 07:45:24.986840
7310,41,5,2023-09-20 05:21:48.057579
16555,32,3,2022-11-28 20:59:03.954600
16531,34,4,2019-10-14 23:52:18.919525
19386,28,1,2022-01-27 00:09:46.872885
14834,16,3,2021-10-08 00:28:40.877402
16928,8,3,2024-03-04 05:23:27.209690
9789,42,3,2021-12-31 02:16:29.015741
13926,3,1,2022-07-06 18:55:15.847229
7514,29,5,2019-12-22 19:39:33.372931
17247,7,3,2021-07-10 11:45:27.595400
13474,6,1,2021-08-17 02:29:15.900057
7611,22,1,2023-05-02 01:08:54.336263
4639,21,5,2021-08-20 04:52:30.847835
9160,8,4,2020-09-01 13:28:05.600276
12485,15,4,2021-07-20 09:36:31.238039
14860,17,5,2020-04-14 07:56:23.106504
9130,34,5,2023-06-28 13:43:18.322092
17103,24,5,2023-06-09 06:40:48.144427
11734,31,2,2022-06-10 10:08:47.601398
18592,31,2,2021-02-12 08:06:14.186250
10832,21,4,2022-07-24 15:25:04.321604
7058,20,5,2021-09-15 22:20:20.325345
15789,2,1,2022-04-16 22:41:11.920090
14298,19,2,2022-01-15 21:21:47.305109
14840,16,4,2022-08-13 19:10:32.652426
19583,9,5,2021-06-08 14:39:28.176017
3758,37,4,2021-05-18 20:36:19.851804
2307,7,5,2022-07-27 22:44:59.197910
15010,14,4,2023-04-05 06:08:14.070478
13345,34,1,2021-10-07 19:03:01.929389
7728,29,5,2019-12-04 09:50:49.166902
6032,16,3,2023-02-11 03:58:31.299342
1934,37,5,2019-08-29 21:43:57.572861
10224,24,1,2019-10-14 06:45:32.221418
14992,12,3,2024-05-24 04:22:33.444867
833,6,5,2022-12-18 00:54:58.182592
1138,39,5,2023-10-23 21:24:10.166005
2181,10,2,2021-08-10 23:57:27.025809
7022,25,3,2022-10-06 15:09:14.635860
16077,31,2,2021-05-23 20:47:10.952748
19790,20,1,2020-10-07 12:00:25.550430
6833,36,1,2022-08-22 17:49:07.711202
6330,39,5,2020-07-27 06:08:18.549363
10425,13,5,2024-01-16 14:04:57.097501
15192,1,3,2023-11-03 14:04:53.082814
4919,28,1,2019-07-14 10:43:56.660341
306,17,4,2023-11-14 12:22:37.389120
5002,4,2,2021-04-02 02:22:00.877729
19540,24,2,2022-01-30 04:51:42.019037
12529,37,3,2022-10-01 10:16:26.537706
4326,14,3,2021-10-20 07:00:34.543143
14863,18,2,2022-08-04 20:13:26.636958
3537,19,5,2023-04-02 00:33:39.141194
11745,29,1,2019-08-01 15:28:37.492647
5206,5,3,2020-04-07 03:53:01.427269
14711,28,2,2021-09-05 00:01:13.908473
18397,5,4,2022-02-20 05:05:57.570310
1621,8,1,2021-04-26 04:50:17.211732
341,16,4,2022-02-01 10:17:16.868813
17376,11,3,2020-07-18 23:46:02.333954
12747,10,4,2023-07-04 01:08:25.639738
4711,16,5,2021-01-31 16:47:31.780429
2572,7,5,2021-04-28 03:58:37.082246
2259,13,4,2024-02-19 17:14:47.810628
4153,29,3,2023-05-15 20:14:02.522571
10488,8,1,2024-02-19 13:57:07.206009
15486,25,4,2021-04-13 15:19:40.865626
10173,18,4,2023-09-09 10:23:59.626656
17835,1,1,2021-05-27 13:48:27.175005
7037,15,1,2020-12-15 04:06:09.237404
271,24,5,2020-10-16 19:13:19.819865
10886,24,3,2023-01-20 05:45:12.354023
11692,27,2,2019-11-17 06:17:52.390570
3101,23,4,2021-05-30 17:34:33.545504
773,8,1,2020-10-20 03:42:21.962282
4757,16,2,2020-06-18 05:21:35.634120
10390,6,2,2021-06-09 23:18:34.695845
8946,40,2,2023-05-08 00:28:13.644261
2079,28,4,2019-09-26 02:19:41.536607
13216,27,5,2021-07-17 12:24:55.577525
9492,25,2,2023-01-21 20:47:29.448494
8257,2,3,2024-05-29 16:12:02.746365
13382,6,2,2023-02-04 02:00:33.609783
8696,14,5,2021-07-11 18:15:31.790877
13442,30,4,2020-03-18 00:36:36.091933
11547,17,2,2021-03-19 04:05:59.051284
1269,26,3,2022-11-24 16:53:55.297191
14647,33,2,2019-11-03 05:27:35.810042
8161,35,4,2019-07-09 01:05:31.129525
3300,16,4,2020-01-01 22:36:14.446732
11681,41,2,2022-03-11 05:09:53.580130
13725,5,1,2022-11-21 10:32:11.600414
9318,29,2,2021-10-14 11:11:50.130303
11556,22,2,2021-07-17 16:20:49.401371
8989,15,3,2022-09-14 17:35:08.940113
316,15,3,2023-04-17 22:03:28.960995
17512,28,1,2020-01-28 00:33:36.169384
11010,24,1,2022-01-20 08:45:30.365021
1951,19,2,2024-03-13 06:47:24.945821
10454,33,5,2022-05-10 08:51:10.185927
6343,36,1,2020-04-28 12:05:31.315696
3928,12,4,2024-01-17 11:02:40.981519
25,1,1,2020-08-27 19:45:03.365095
9547,19,3,2019-07-02 12:31:40.879704
6211,35,2,2019-06-23 09:13:24.569471
2444,17,5,2023-05-09 13:53:57.968483
3206,3,1,2019-08-29 08:45:57.334749
2931,30,1,2021-05-02 21:06:11.562280
17242,22,5,2022-08-29 19:29:06.306370
11300,20,3,2022-05-16 00:57:12.504374
18430,26,4,2022-10-04 06:44:16.736178
18092,34,5,2020-03-18 19:59:27.722576
10744,30,4,2021-06-24 13:16:16.052397
4001,13,5,2021-02-20 12:47:48.353406
17632,25,2,2021-05-05 06:56:39.342686
6593,3,5,2020-07-22 09:32:35.022786
1563,20,2,2020-09-14 04:57:09.302855
12120,31,1,2021-05-16 00:10:46.469528
15688,12,4,2019-11-25 15:27:06.976761
8655,25,2,2020-09-30 16:46:11.205468
15002,37,4,2021-05-15 09:02:14.306540
9069,36,5,2024-02-19 06:23:16.191178
3197,2,2,2023-01-17 17:42:13.174500
7831,41,1,2024-05-16 16:16:10.507381
13442,39,3,2023-04-25 22:56:45.896986
12854,29,3,2023-03-13 01:12:06.898765
17107,37,2,2019-10-02 14:26:55.455457
15229,4,3,2020-08-06 22:02:11.006731
1075,36,2,2021-03-12 11:36:09.150193
5467,20,5,2020-04-26 20:28:52.318191
12251,41,4,2023-07-17 21:38:16.270651
3432,35,3,2023-03-19 08:06:58.686966
14659,26,2,2022-06-25 16:54:08.918047
9279,22,1,2023-05-30 17:15:09.364303
4146,2,2,2023-06-21 16:40:58.317543
14445,4,3,2022-10-15 00:39:56.436718
18793,8,5,2019-10-07 04:33:49.803680
12424,37,5,2020-12-15 19:45:04.051486
8516,35,3,2019-10-08 06:42:18.157618
6802,31,4,2023-07-01 20:36:35.241554
11082,19,4,2019-12-12 21:02:37.897959
12338,14,4,2023-09-23 19:43:58.471793
3619,4,1,2020-12-11 17:29:32.141587
3689,33,3,2021-01-01 14:29:05.616002
17773,41,2,2022-04-10 01:15:31.586527
625,42,3,2020-03-12 08:20:01.440068
15713,29,2,2020-03-26 23:11:14.384980
4265,10,1,2022-01-29 16:34:17.104401
19326,19,1,2022-03-20 08:18:18.670050
7800,15,1,2022-12-24 11:26:51.825386
3173,14,4,2019-08-24 23:09:44.380985
12699,26,5,2021-05-31 15:35:19.709862
15050,38,2,2024-04-16 09:36:50.759633
4222,12,5,2022-10-27 12:39:57.376781
13156,41,2,2022-06-08 02:55:37.227367
17405,21,2,2020-09-01 05:32:01.576480
18831,4,2,2021-05-22 03:55:17.046749
16957,29,4,2023-11-12 04:13:53.039219
16047,8,2,2022-12-28 03:23:55.058157
7176,37,1,2024-01-08 17:11:06.145308
4818,40,3,2022-02-23 13:24:02.547417
1774,36,3,2021-06-09 07:00:16.576851
6715,27,2,2021-02-21 18:59:25.424786
15236,8,3,2021-10-10 00:18:49.557651
2926,18,4,2020-01-26 11:00:16.243615
18223,13,4,2019-08-13 11:52:56.512771
10096,6,3,2019-08-01 10:44:12.404210
15768,8,4,2023-10-26 14:15:56.555550
3305,38,4,2020-05-13 00:54:06.837434
541,9,1,2023-07-11 20:37:32.095682
13440,10,1,2024-04-20 12:19:35.823574
12721,36,3,2021-04-28 17:22:38.608984
9425,23,4,2021-08-17 11:17:35.390532
575,1,3,2023-10-26 03:26:35.007697
12671,39,5,2024-06-04 07:08:42.996783
6355,31,3,2024-05-16 21:23:45.338839
13073,36,1,2022-07-24 22:21:11.915593
3707,30,1,2024-04-20 11:57:04.301801
1080,30,4,2022-01-16 11:31:34.372899
1935,25,4,2020-01-30 11:46:19.862143
11209,2,4,2020-05-29 23:29:00.828903
1973,24,5,2020-01-27 13:46:43.016473
19383,10,3,2022-12-14 21:07:15.427799
4999,15,4,2021-06-24 06:56:56.265213
822,7,1,2020-09-18 00:11:18.699135
4398,16,2,2024-06-02 06:27:37.540860
15859,9,3,2022-12-19 20:50:18.828702
16592,12,5,2021-04-30 08:56:33.827190
2487,40,3,2024-03-13 01:11:32.650677
19775,18,4,2023-05-10 20:44:11.925226
2537,38,1,2020-12-16 00:45:04.532561
925,14,5,2021-04-21 15:41:30.931686
74,9,2,2023-03-04 01:34:42.278181
7869,8,4,2024-04-07 11:06:09.911339
2545,23,1,2021-05-12 13:28:26.603992
16827,7,4,2022-10-13 16:22:39.520756
1512,31,4,2020-09-29 03:21:10.370744
16032,10,3,2024-04-15 19:22:43.246670
9408,8,3,2023-06-27 10:57:25.306007
16422,19,2,2023-08-04 20:19:08.248741
9273,13,3,2020-02-25 13:42:44.884427
18756,14,5,2020-05-05 09:32:46.168028
3681,23,2,2022-05-27 14:35:10.060779
19315,5,5,2021-07-09 12:01:18.963061
379,25,5,2021-01-08 00:48:14.350062
16744,30,3,2023-10-16 12:38:13.885764
13846,15,5,2023-07-26 05:09:21.476155
15688,2,1,2022-03-09 02:07:55.797314
4680,42,3,2023-08-19 12:27:44.349405
5662,8,5,2024-05-19 19:19:48.741955
5239,6,5,2022-06-08 11:56:14.720714
2448,5,4,2021-07-26 14:24:29.286060
4462,19,3,2023-10-05 05:36:26.567522
14513,37,4,2022-12-09 17:43:41.848387
8657,10,3,2023-09-04 04:01:53.263939
14410,5,1,2022-08-25 20:04:44.355182
12919,4,3,2021-09-29 04:29:18.101252
10992,7,5,2021-08-07 00:12:38.915843
8110,23,4,2023-02-17 08:37:37.375937
14670,33,3,2019-07-23 14:14:01.951698
10387,28,5,2020-04-04 01:09:42.240220
558,18,4,2024-04-07 01:16:17.959305
1221,38,1,2023-01-22 09:22:47.877384
14915,27,4,2022-06-20 12:32:15.215927
3775,42,2,2023-03-21 04:14:38.975626
16146,32,5,2021-02-04 06:18:10.810822
6117,26,2,2023-11-21 21:15:30.233020
17194,26,5,2019-07-18 04:07:06.049797
10542,30,3,2021-04-08 18:26:23.119737
17451,9,1,2020-03-22 04:29:46.215458
11133,31,1,2023-12-01 17:38:06.342847
18157,39,5,2019-08-08 01:13:45.544603
6849,7,3,2020-11-25 06:21:27.362932
7430,16,3,2022-03-24 09:32:32.347837
6533,3,1,2022-04-11 07:22:17.496048
19687,3,2,2023-08-18 13:55:55.894310
10345,28,5,2024-05-24 01:36:15.808114
15383,22,3,2021-12-23 04:42:22.228610
1584,31,4,2024-04-22 06:13:39.918181
2446,6,1,2022-09-21 09:44:55.657482
9828,28,2,2022-03-24 05:15:16.410640
15408,23,2,2021-06-06 01:03:47.104992
3211,1,1,2022-02-06 07:51:58.895143
19591,32,4,2022-07-03 16:36:59.938694
2660,17,4,2022-05-23 18:26:23.849636
18759,10,5,2023-06-03 17:26:09.424086
16312,42,1,2019-11-18 01:07:04.725184
10351,5,3,2024-03-06 19:16:48.263786
5672,17,2,2020-02-29 06:26:10.119790
6566,41,1,2023-10-05 07:53:49.611956
5560,30,2,2021-12-29 10:23:40.084459
7538,7,1,2023-02-11 07:47:46.231176
12662,4,5,2019-10-31 13:20:38.487635
11793,12,5,2021-06-19 11:50:22.946088
9458,18,4,2019-08-17 09:19:08.038785
14325,31,1,2023-03-16 08:55:06.311985
10212,15,4,2023-05-22 05:19:56.415409
14283,13,3,2021-07-30 06:01:01.451190
17711,36,5,2023-12-14 05:14:14.167313
17510,25,1,2022-09-02 21:52:00.836420
7257,6,5,2020-01-30 15:39:42.110957
11648,12,3,2020-04-06 03:11:01.579123
8538,15,1,2022-02-06 12:00:15.829505
9165,1,4,2022-10-31 09:10:23.441346
18649,38,4,2020-03-15 13:14:15.030810
1864,6,1,2023-08-24 04:06:15.196501
4669,31,4,2024-04-26 16:09:10.008577
9247,38,1,2020-09-20 05:28:15.294222
310,33,5,2020-02-28 20:04:09.561352
16121,30,1,2021-08-04 05:35:56.671865
9283,19,4,2023-07-14 14:47:44.000309
10145,17,5,2023-07-13 21:03:38.410149
8302,37,3,2024-04-30 14:26:58.162281
3854,26,4,2021-11-30 18:05:58.404215
15045,2,5,2023-09-17 19:31:56.164941
13150,26,2,2019-08-16 03:37:28.241777
11875,40,3,2019-09-05 23:03:22.550920
12567,20,3,2020-04-02 01:58:45.506505
11530,5,4,2020-11-25 19:54:54.528321
16625,1,2,2019-12-10 04:42:57.864020
9220,19,2,2020-12-15 09:02:40.300008
12544,27,3,2021-10-08 03:20:34.452880
13173,3,2,2019-07-10 22:50:55.315600
2745,3,1,2020-12-20 16:08:59.574172
4922,8,4,2019-08-23 11:50:57.774892
17076,30,4,2021-02-05 05:18:29.098302
829,34,3,2022-12-08 20:56:33.187660
11679,42,1,2020-11-13 14:32:35.360434
8827,42,1,2021-10-06 21:08:15.135822
4023,41,5,2024-01-09 23:36:14.572417
3721,26,2,2024-01-02 00:36:23.233349
14394,17,3,2020-12-03 08:51:56.079636
12140,1,2,2019-06-23 12:26:26.583791
6587,22,1,2023-05-20 04:00:24.445310
10589,32,2,2023-04-19 20:09:03.786998
6812,22,3,2024-04-04 23:17:49.212476
9609,30,5,2020-07-22 15:28:10.345598
1160,27,1,2024-02-23 21:25:43.953681
305,42,3,2024-05-07 04:31:50.878157
18103,22,5,2023-04-18 18:44:04.639172
6337,16,1,2020-11-14 16:21:03.841364
3159,14,4,2020-11-14 11:37:42.626317
14918,32,5,2023-10-22 03:02:43.346559
17143,38,5,2022-09-20 20:04:34.718069
2060,2,4,2022-05-06 04:08:49.525331
15006,15,5,2021-08-31 08:12:02.692849
5329,25,2,2021-07-08 10:02:35.231990
16399,17,1,2020-04-28 01:39:20.526278
14080,9,2,2019-10-06 04:08:55.230541
14701,25,5,2021-04-12 21:46:44.662525
10660,5,3,2020-05-24 06:10:13.325919
1622,41,3,2021-09-29 09:55:26.381583
3313,8,2,2020-06-22 15:03:18.848956
4513,1,3,2024-05-03 17:42:47.716433
8923,12,2,2022-06-16 19:04:53.763456
7296,35,2,2023-11-01 13:18:15.758690
7703,16,3,2022-09-28 07:19:08.508929
5511,10,4,2023-07-04 02:13:41.108223
668,1,5,2023-03-24 22:58:39.499119
17965,37,5,2020-11-01 18:18:25.741157
11015,13,1,2022-08-06 12:30:05.074405
19791,19,5,2021-08-11 11:22:00.037299
10341,41,3,2024-02-29 17:50:15.413851
12482,23,2,2021-04-18 00:30:48.857325
13986,42,4,2020-09-28 09:35:35.004611
14701,13,4,2021-03-25 03:22:09.336774
8717,16,4,2022-10-12 20:55:50.262253
18575,37,3,2024-02-21 03:40:04.876753
5778,14,2,2020-01-22 23:41:50.265961
3413,12,1,2020-11-04 22:10:21.076333
17592,8,1,2019-06-21 02:38:52.867305
16855,29,3,2019-09-10 05:24:25.576178
19517,3,4,2021-06-19 03:23:23.430048
19381,10,2,2022-08-03 06:56:17.405847
10095,11,5,2024-05-12 01:58:42.503472
13603,4,1,2019-09-15 15:17:07.765693
19362,42,4,2023-08-26 22:10:25.409188
18620,40,5,2021-04-22 13:38:42.110407
7032,8,4,2022-02-10 18:20:24.826444
13589,42,3,2021-02-10 11:07:52.523257
16136,40,5,2020-06-09 18:23:37.343094
13956,38,5,2020-04-10 21:21:33.438447
14512,16,4,2022-06-02 00:52:25.965604
11156,18,5,2023-05-22 01:37:03.425094
9930,16,5,2022-05-06 18:04:16.855561
14084,7,4,2024-05-11 20:01:48.859231
5523,6,3,2022-04-19 15:47:27.590870
18631,1,3,2020-06-10 22:10:03.192422
10640,11,5,2020-02-15 23:25:44.280831
16124,18,5,2023-05-16 16:04:43.988879
1299,29,2,2020-05-02 09:12:09.922972
16962,17,5,2023-04-01 13:41:01.904271
3676,12,5,2022-11-14 05:09:20.509273
4403,10,3,2020-01-27 20:49:31.625486
19197,21,2,2023-06-22 06:39:32.684859
15070,10,4,2021-12-19 22:46:46.465593
1280,22,2,2023-10-09 21:34:19.488552
17188,41,4,2023-10-15 17:36:52.304110
1910,14,3,2024-03-08 08:00:38.258682
14080,6,4,2021-10-10 01:53:22.497720
11338,41,3,2019-08-04 21:31:29.883152
14587,32,5,2019-07-16 22:53:40.758196
4936,33,5,2023-08-22 07:20:53.096698
7612,13,2,2024-04-01 11:55:58.127348
7580,9,5,2022-11-25 08:50:45.285847
1030,14,4,2022-06-28 01:30:00.827573
8095,31,4,2020-08-23 02:46:08.500181
18411,4,4,2020-04-02 06:54:07.352856
12451,42,3,2024-03-20 01:36:53.346974
18373,40,2,2023-07-17 09:03:18.444898
13890,10,5,2022-05-06 18:25:38.357465
2951,4,3,2022-11-21 14:54:58.886038
15147,19,1,2024-02-22 14:32:43.951327
5438,4,3,2020-02-26 00:40:30.219804
5621,26,5,2022-08-04 13:34:21.202343
12431,22,2,2021-03-28 19:29:13.849111
10947,8,2,2020-11-24 20:07:27.639293
11050,35,1,2023-06-26 10:45:33.783590
6420,4,5,2024-05-29 05:03:48.705273
16668,23,1,2023-10-02 02:25:55.526351
8298,25,3,2021-09-15 02:29:06.517183
6636,23,1,2023-01-04 03:40:25.127908
18977,4,4,2021-02-24 01:52:55.053530
8831,27,3,2022-12-09 02:35:23.302187
6878,34,1,2023-03-14 09:08:43.255668
2132,31,5,2023-09-04 03:42:54.910328
917,9,2,2020-09-29 17:24:47.672881
6915,38,5,2022-06-20 21:38:16.099721
13588,7,2,2020-11-07 17:14:45.077786
13104,26,4,2023-06-22 10:05:39.549220
3648,34,4,2020-01-15 18:59:10.423958
13029,41,2,2019-12-22 07:31:48.824932
16267,6,5,2022-06-14 03:03:24.797932
19768,27,4,2022-07-04 11:13:05.677760
2109,32,5,2020-12-26 09:08:45.447223
3381,7,1,2023-07-07 18:45:52.465241
8153,16,3,2020-01-07 04:35:16.383308
5368,35,1,2021-07-04 13:00:18.439243
12662,31,4,2022-08-26 23:37:07.267001
3072,39,2,2022-04-01 13:54:19.701000
1991,16,1,2020-05-23 15:26:33.426052
3410,2,4,2022-04-21 03:26:02.529123
15426,15,1,2024-03-06 23:51:18.933430
241,14,2,2022-06-24 08:08:05.614342
9465,3,5,2020-04-20 21:26:50.364376
10120,17,3,2022-02-28 00:17:27.497998
1658,10,3,2020-05-23 16:27:16.343448
7320,30,3,2020-08-20 05:57:03.968707
5307,22,2,2024-03-18 10:50:33.185542
5793,6,1,2023-01-03 23:15:43.769565
3694,27,2,2023-11-23 15:48:58.715034
1636,27,5,2023-05-10 08:55:49.180454
6001,33,4,2021-12-01 09:51:51.533406
10550,24,4,2024-03-24 18:38:44.053868
6774,37,3,2021-08-01 13:16:40.566047
12325,2,3,2020-08-01 08:31:46.762877
9107,1,5,2024-01-11 01:50:28.231744
18667,27,2,2021-07-21 13:24:05.563326
3970,14,5,2020-12-08 06:38:10.581598
15532,9,5,2022-02-22 10:46:04.968684
821,6,4,2023-05-27 23:30:43.689074
10669,38,2,2022-05-11 10:28:08.653184
9442,37,4,2020-08-13 05:05:52.505996
10816,30,1,2022-03-02 05:40:04.744485
238,9,3,2020-10-12 02:49:35.291273
16875,37,1,2020-11-04 06:31:33.507857
17645,2,3,2022-07-24 00:52:43.678868
7310,32,5,2022-06-15 04:21:26.830893
7904,22,4,2021-09-22 02:40:35.555296
9812,13,3,2023-02-21 12:52:03.850926
502,40,4,2023-05-04 10:14:54.043552
8140,42,4,2022-01-28 11:23:45.211858
8177,26,1,2023-03-02 06:54:04.636187
6159,42,4,2021-03-07 00:05:06.838543
15681,34,5,2023-07-30 03:02:26.207414
8028,21,4,2024-01-27 18:30:46.558648
11306,17,2,2023-06-24 01:15:39.106415
4497,27,2,2019-10-22 00:09:33.780598
2253,20,2,2020-03-24 21:08:44.273470
19972,3,1,2021-09-02 14:35:16.368125
7116,31,2,2023-02-18 19:07:41.449941
7359,40,2,2020-11-29 13:00:59.137470
15693,15,5,2023-11-14 16:50:28.590706
6072,17,4,2023-09-22 12:02:39.260063
11966,2,5,2020-01-27 14:38:11.404001
1204,18,2,2020-12-11 10:20:52.764943
11515,1,1,2019-10-16 14:38:19.200184
12023,34,4,2023-05-12 02:07:52.817980
18268,7,2,2020-01-02 01:27:09.748482
41,25,5,2024-05-24 14:42:51.817496
13247,21,4,2022-03-28 03:05:10.333408
12328,33,5,2022-11-16 04:07:32.938774
7602,41,2,2023-12-10 04:08:25.923594
3580,26,4,2020-12-31 06:30:17.470821
10241,31,2,2022-08-30 21:56:43.667899
19006,14,1,2023-09-07 15:20:24.690120
7722,7,4,2020-03-24 12:01:17.850285
11444,37,4,2023-02-21 17:51:54.069864
17957,37,2,2023-07-20 17:25:03.171796
8027,9,3,2022-01-11 06:06:48.337317
15468,4,4,2021-01-22 22:20:28.551990
2581,22,2,2023-03-16 06:46:55.252547
5810,23,3,2022-07-02 01:17:39.657538
7607,7,3,2023-06-06 09:02:55.062044
17266,18,3,2019-08-23 03:10:12.891695
19648,38,2,2021-12-20 18:08:55.006628
1663,39,1,2021-10-10 18:17:26.715406
11104,39,4,2021-02-11 08:29:37.142356
4334,19,2,2021-04-15 16:00:44.132219
7725,14,3,2020-02-01 21:05:48.437190
8593,34,5,2024-02-12 16:30:56.273854
16717,1,5,2023-01-28 03:03:46.496602
2259,17,2,2023-12-01 21:57:39.547207
6825,40,3,2021-03-07 22:30:23.005031
9885,23,3,2022-06-03 08:03:20.501687
14590,40,4,2023-06-24 23:18:31.982626
1135,13,4,2024-04-04 23:35:15.229990
180,13,5,2022-12-03 20:14:14.971690
11665,20,1,2021-12-04 04:57:58.719399
6736,30,4,2022-05-19 05:48:51.513351
1704,35,5,2020-09-18 14:55:00.533137
18009,17,3,2021-07-05 04:42:19.899960
14511,15,1,2023-09-13 07:53:33.862298
7709,39,3,2022-08-30 16:39:05.135206
19174,18,3,2024-02-14 03:57:53.784050
15646,32,2,2022-04-22 07:01:14.622704
5575,19,1,2023-09-13 15:27:22.015587
5052,14,1,2024-06-03 19:19:46.321797
12170,15,2,2022-01-02 03:50:50.113047
18394,12,2,2022-08-07 21:00:40.280672
16889,22,4,2021-12-27 15:25:21.556470
8534,30,5,2021-03-14 08:06:12.252310
1926,5,5,2022-11-14 22:38:25.225893
11405,18,1,2021-05-29 18:48:23.427747
9748,17,1,2024-05-01 02:53:20.219825
2244,35,5,2023-04-21 04:38:43.753871
3345,28,2,2022-08-02 04:46:26.531214
17938,18,3,2023-09-18 11:50:59.655931
5756,25,1,2021-03-26 06:23:34.682420
